CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000115276,115276,PIZZA  PIZZA BY BKLYNBROS SRL,C SAN LUIS,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DE LA CIUDAD,C&B,364,ISIDRO DIAZ,ISIDRO DIAZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4541473388671,-70.702537536621,364 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151027696,Ultima Aprobada,Elegible,19.454165,-70.70271833333332,19.454165-70.7027183333333,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000115276,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000023433,23433,COLMADO JORGE,C/SABANA IGLESIA ESQ. A,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4868144989014,-70.7418441772461,352 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025424,Ultima Aprobada,Elegible,19.48695,-70.74185833333333,19.48695-70.7418583333333,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000023433,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017032,17032,MINI COLMADO RODRIGUEZ,GRAL.VALVERDE #18 LA HOYA,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4506893157959,-70.7088088989258,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000924,Sin Visita,Elegible,19.4506893157959,-70.7088088989258,19.4506893157959-70.7088088989258,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017032,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017303,17303,COLMADO BAUTISTA,"C/16 #19,LOS CIRUELITOS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4774351119995,-70.7083358764648,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151001301,Ultima Aprobada,Elegible,19.477275,-70.708425,19.477275-70.708425,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017303,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000024264,24264,COLMADO NUÑEZ,C/6 #18B MELLA II,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4846687316895,-70.7383321126302,352 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025513,Ultima Aprobada,Elegible,19.48470666666667,-70.73839,19.4847066666667-70.73839,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000024264,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017384,17384,COLMADO CRUZ,"C/3, #15,SAVICA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4634882609049,-70.7012004852295,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151001438,Sin Visita,Elegible,19.4634882609049,-70.7012004852295,19.4634882609049-70.7012004852295,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017384,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000025724,25724,SUPER COLMADO DIEGO,"C/22 ESQ. 11 S/N, LAS ANTILLAS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4939312934875,-70.7223243713379,311 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151019000,Sin Visita,Elegible,19.4939312934875,-70.7223243713379,19.4939312934875-70.7223243713379,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000025724,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000018662,18662,COLMADO ZAPATA,"C/8,LOS CIRUELITOS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4747045459941,-70.7094359592462,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151003700,Ultima Aprobada,Elegible,19.47469148180596,-70.70943375511007,19.474691481806-70.7094337551101,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000018662,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000023539,23539,COLMADO MARIA,C/49 #54 MELLA I,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.48169,-70.742009,352 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025797,Sin Visita,Elegible,19.48169,-70.742009,19.48169-70.742009,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000023539,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000132638,132638,BODEGUITA MABEL,C 17 DE ABRIL PUEBLO NUEVO,DEYBI VARGAS,SANTIAGO,SANTIAGO,PUEBLO NUEVO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4582061767578,-70.7058715820313,303 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151034445,Sin Visita,Elegible,19.4582061767578,-70.7058715820313,19.4582061767578-70.7058715820313,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000132638,,2.0,MARTIN MARTINEZ,Cargar
