CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000162907,162907,EMBUTIDOS BANI,BRISAS DEL RIO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LOS MOLINA,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.42558,-70.11439,450 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005707,Sin Visita,Elegible,18.42558,-70.11439,18.42558-70.11439,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000162907,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000167551,167551,SUPER COLMADO LA ALCALDIA,ENTRADA LOMA VERDE KM 14,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA URIBE,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40718,-70.1489,449 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009938,Sin Visita,Elegible,18.40718,-70.1489,18.40718-70.1489,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000167551,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000167627,167627,MINI MARKET PRISCILLA,MARIA TRINIDAD SANCHEZ,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41528,-70.11331,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009949,Sin Visita,Elegible,18.41528,-70.11331,18.41528-70.11331,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000167627,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034757,34757,COL. LA MAGNIFICA,C/ BERNARDO ALIE Ñ 229,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4038615226746,-70.1060400009155,446 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005915,Ultima Aprobada,Elegible,18.40385499,-70.10604942,18.40385499-70.10604942,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034757,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000053965,53965,J Y M,CALLE JULIO COLPORAN LA ZUISA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LA SUIZA,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4341764450073,-70.1233749389648,449 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007266,Ultima Aprobada,Elegible,18.43411287,-70.12341345,18.43411287-70.12341345,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000053965,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034499,34499,COLMADO ARIEL,SURC/ 1ERA. Ñ 22 MADRE VIEJA SUR,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL SUR,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.42032814,-70.09997559,445 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005790,Sin Visita,Elegible,18.42032814,-70.09997559,18.42032814-70.09997559,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034499,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000035531,35531,COL. SEFO,PABLO BARINE,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,444,FAUSTO BRITO,FAUSTO BRITO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40000343,-70.11029816,444 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004388,Sin Visita,Elegible,18.40000343,-70.11029816,18.40000343-70.11029816,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000035531,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000036398,36398,COL. MIRELLA,"CALLE A NO.1042, SEMANA SANTA,YAGUATE,S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.3397769927979,-70.2328262329102,447 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004658,Sin Visita,Elegible,18.3397769927979,-70.2328262329102,18.3397769927979-70.2328262329102,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036398,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034492,34492,COL. CHARY,C/ HERCULES Ñ 6,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4205605643136,-70.1016584123884,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005787,Ultima Aprobada,Elegible,18.42057305,-70.10166665,18.42057305-70.10166665,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034492,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035505,35505,COL. MI NUEVO AMBIENTE,"C/MARIA MONTES ESQ. SALCEDO NO.5, LO NOVA",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4206552505493,-70.1168565750122,446 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004378,Ultima Aprobada,Elegible,18.42064649,-70.11690228,18.42064649-70.11690228,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000035505,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000036107,36107,COL. JACOBO,CAMBITA EL MERCADO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4549531936646,-70.2009353637695,449 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004576,Sin Visita,Elegible,18.4549531936646,-70.2009353637695,18.4549531936646-70.2009353637695,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036107,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000037324,37324,COL. D Y C,"C/SANCHEZ VIEJA NO.57, DOÑA ANA, S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DEL PUEBLO,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.36912155,-70.1697464,447 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004857,Sin Visita,Elegible,18.36912155,-70.1697464,18.36912155-70.1697464,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000037324,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000105040,105040,COL JSA 2,CONRRADO VALDEZ VILLA MERCEDES,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,VILLA MERCEDES,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40847015,-70.1005249,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005109,Ultima Aprobada,Elegible,18.40857452,-70.10054626,18.40857452-70.10054626,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000105040,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000166115,166115,SUPER COLMADO NICANOL,PRINCIPAL LA TORRE,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA STERLING,TRADICIONAL,470,CARLOS JOSE REYES VIZCAINO,CARLOS JOSE REYES VIZCAINO,KELVIN ABAD SC,KELVIN ABAD SC,18.45631,-70.2027,470 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007822,Sin Visita,Elegible,18.45631,-70.2027,18.45631-70.2027,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000166115,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034752,34752,MINI MARKET SANCHEZ,LEO VIRJILIO DE LA PAZ COQUERA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4122813088553,-70.1287264142718,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007255,Ultima Aprobada,Elegible,18.41220698333333,-70.1285342,18.4122069833333-70.1285342,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034752,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034748,34748,S/M PAULA,C/ GRAL. LEGER Ñ 39,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4158140818278,-70.1085268656413,446 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005909,Sin Visita,Elegible,18.4158140818278,-70.1085268656413,18.4158140818278-70.1085268656413,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034748,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000036369,36369,COL. SANTANA,"C/HATO DAMAS, BORRUGA,S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.47771,-70.10874,449 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004646,Sin Visita,Elegible,18.47771,-70.10874,18.47771-70.10874,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036369,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000093706,93706,COL TAWARA,PRINCIPAL DOÑA ANA YAGUATE,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,DOÑA ANA,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.3748486836751,-70.1647618611654,447 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005047,Ultima Aprobada,Elegible,18.3748166,-70.1648016,18.3748166-70.1648016,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000093706,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000104680,104680,COLMADO LA FAMILIA,FLORENCIO ARAUJO FRENTE A LOYOLA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,PUEBLO NUEVO,TRADICIONAL,444,FAUSTO BRITO,FAUSTO BRITO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4089933122907,-70.1097074236189,444 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005107,Sin Visita,Elegible,18.4089933122907,-70.1097074236189,18.4089933122907-70.1097074236189,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000104680,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000166295,166295,COLMADO DE TODO,PRIMERA ALTO DE LOS UBALDO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA STERLING,TRADICIONAL,470,CARLOS JOSE REYES VIZCAINO,CARLOS JOSE REYES VIZCAINO,KELVIN ABAD SC,KELVIN ABAD SC,18.457028,-70.196917,470 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007905,Sin Visita,Elegible,18.457028,-70.196917,18.457028-70.196917,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000166295,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034524,34524,COL. SURIEL,C/ PRINCIPAL Ñ 14,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4195722852434,-70.0975548880441,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005797,Ultima Aprobada,Elegible,18.41961438,-70.09759597,18.41961438-70.09759597,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034524,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000104252,104252,BODEGA LAJARA 2,AVENIDA LIBERTAD,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4182138442993,-70.1085214614868,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005101,Sin Visita Efectiva,Elegible,18.4182138442993,-70.1085214614868,18.4182138442993-70.1085214614868,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000104252,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000154901,154901,SUPER COLMADO JIM JIM,MAXIMO GOMEZ,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,PUEBLO NUEVO,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41482544,-70.11426544,446 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005510,Ultima Aprobada,Elegible,18.4148118,-70.1143305,18.4148118-70.1143305,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000154901,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000166297,166297,COLMADO LORO,DUARTE CARRETERA EL CACAO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA STERLING,TRADICIONAL,470,CARLOS JOSE REYES VIZCAINO,CARLOS JOSE REYES VIZCAINO,KELVIN ABAD SC,KELVIN ABAD SC,18.458778,-70.201528,470 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007906,Sin Visita,Elegible,18.458778,-70.201528,18.458778-70.201528,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000166297,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000037271,37271,COL. MARIA,"C/EL CERRO, BARRIO EL PLEY, S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,469,YUNIOR ARMANDO SANCHEZ ABREU,YUNIOR ARMANDO SANCHEZ ABREU,KELVIN ABAD SC,KELVIN ABAD SC,18.4014574686686,-70.1209335327148,469 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007385,Sin Visita,Elegible,18.4014574686686,-70.1209335327148,18.4014574686686-70.1209335327148,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000037271,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000100778,100778,COL LA UVA,BRISAS DEL RIO LOS MOLINAS,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LOS MOLINA,TRADICIONAL,469,YUNIOR ARMANDO SANCHEZ ABREU,YUNIOR ARMANDO SANCHEZ ABREU,KELVIN ABAD SC,KELVIN ABAD SC,18.4258094787598,-70.1135986328125,469 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007531,Sin Visita,Elegible,18.4258094787598,-70.1135986328125,18.4258094787598-70.1135986328125,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000100778,,2.0,ARILEYSIS,Cargar
