CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074889,74889,COL EDDY,PASEO REYES CATOLICO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.5055811405182,-69.926643371582,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006836,Ultima Aprobada,Elegible,18.505615,-69.92663666666667,18.505615-69.9266366666667,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,40.0,0.0,TITULAR,9000074889,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000101013,101013,COL LOS HERMANITOS 2,RESP JOSEFA BREA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE CAPOTILLO,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5061082839966,-69.9034729003906,395 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150030666,Sin Visita,Elegible,18.5061082839966,-69.9034729003906,18.5061082839966-69.9034729003906,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,11.0,0.0,TITULAR,9000101013,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000159604,159604,SUPERMERCADO WAI PING,AV NICOLAS DE OVANDO ENSANCHE LUPERON STO DGO DN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE CAPOTILLO,TRADICIONAL,323,MIGUEL ABREU PINALES,MIGUEL ABREU PINALES,DANIEL BATISTA,DANIEL BATISTA,18.5039,-69.90008,323 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150041608,Sin Visita,Elegible,18.5039,-69.90008,18.5039-69.90008,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,1.0,Día 1,12.0,0.0,TITULAR,9000159604,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000719,719,COLMADO HATERO,"C/ RESP. 18 ENS, LA FE",JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE LA FÉ,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.4905452728271,-69.9309727061879,421 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009435,Ultima Aprobada,Elegible,18.4904397,-69.93100954,18.4904397-69.93100954,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,32.0,0.0,TITULAR,9000000719,,2.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000005242,5242,SUPER COLMADO GOMEZ MEJIA,JUANA SALTITOPA MEJORAMIENTO SOCIAL,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,MEJORAMIENTO SOCIAL,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.486082926,-69.891304756,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150012725,Ultima Aprobada,Elegible,18.48604623,-69.89113832,18.48604623-69.89113832,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,24.0,0.0,TITULAR,9000005242,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074892,74892,SM EL PRIMO IV,SAN JUAN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.5008115768433,-69.9281921386719,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009678,Ultima Aprobada,Elegible,18.49404836,-69.92683156,18.49404836-69.92683156,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,41.0,0.0,TITULAR,9000074892,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000126435,126435,ECONOMICO BAEZ,AV DUARTE CALLEJON LA CARRERA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LA ZURZA,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5064621,-69.90929413,395 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150034425,Ultima Aprobada,Elegible,18.5065,-69.90923500000001,18.5065-69.909235,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,9.0,0.0,TITULAR,9000126435,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000158436,158436,COLMADO ALCANTARA II,TENIENTE AMADO GARCIA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,MEJORAMIENTO SOCIAL,TRADICIONAL,313,VICTOR GABRIEL MORA CIRIACO,VICTOR GABRIEL MORA CIRIACO,DANIEL BATISTA,DANIEL BATISTA,18.489418,-69.885307,313 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150039507,Sin Visita,Elegible,18.489418,-69.885307,18.489418-69.885307,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,3.0,Día 3,50.0,0.0,TITULAR,9000158436,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000004095,4095,MINI MARKET LIONEL,C/ LOPEZ DE VEGA # 283 LA AGUSTINITA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LA AGUSTINITA,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.49408913,-69.93344116,421 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007488,Ultima Aprobada,Elegible,18.49403166666667,-69.93345833333333,18.4940316666667-69.9334583333333,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,35.0,0.0,TITULAR,9000004095,,2.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000007726,7726,D` JHOANNY COLMADO,BARAHONA ESQ LUIS DEL CASTILLO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VILLA CONSUELO,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.4803810119629,-69.8993606567383,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150099603,Ultima Aprobada,Elegible,18.48041325,-69.89930374,18.48041325-69.89930374,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,26.0,0.0,TITULAR,9000007726,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074714,74714,COL FANILDA,SAN JUAN DE LA MAGUANA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.500923701695,-69.9293409075056,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006505,Sin Visita,Elegible,18.500923701695,-69.9293409075056,18.500923701695-69.9293409075056,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,38.0,0.0,TITULAR,9000074714,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000131108,131108,SUPER COLMADO UNA VAINA BIEN,JOSE MARTI ESQ 42,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE CAPOTILLO,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.50577354,-69.90726471,395 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150035174,Sin Visita,Elegible,18.50577354,-69.90726471,18.50577354-69.90726471,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,10.0,0.0,TITULAR,9000131108,,1.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000009204,9204,COL CHARLOT III,BALTAZAR,JUAN PAULINO,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO OESTE CENTRO,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.4850299358368,-69.8957071304321,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150012976,Ultima Aprobada,Elegible,18.4853555,-69.89585399,18.4853555-69.89585399,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,25.0,0.0,TITULAR,9000009204,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000009508,9508,BODEGA Y BANCA LA PLAZA,SAN MARTIN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE KENNEDY,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.4843273162842,-69.9249680259011,421 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008371,Ultima Aprobada,Elegible,18.48430833333333,-69.92513666666667,18.4843083333333-69.9251366666667,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,31.0,0.0,TITULAR,9000009508,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000081569,81569,COL LOS FARAYONES,RESPALDO OVANDO LOS FARAYONES,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.4995474815369,-69.9300651550293,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009683,Sin Visita,Elegible,18.4995474815369,-69.9300651550293,18.4995474815369-69.9300651550293,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,37.0,0.0,TITULAR,9000081569,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000133715,133715,BODEGA SANTO DOMINGO,30 DE MAYO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE LUPERÓN,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5047028859456,-69.8940925598145,395 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150035367,Sin Visita,Elegible,18.5047028859456,-69.8940925598145,18.5047028859456-69.8940925598145,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,14.0,0.0,TITULAR,9000133715,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000111922,111922,COLMADO FULL DE TO,AV NICOLAS DE OVANDO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.498249,-69.930054,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009728,Ultima Aprobada,Elegible,18.49825861,-69.93008735,18.49825861-69.93008735,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,36.0,0.0,TITULAR,9000111922,,3.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000136167,136167,BODEGA MASITA,MANUEL UBALDO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VILLA CONSUELO,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.48525047,-69.90338898,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150035595,Ultima Aprobada,Elegible,18.4852707,-69.9033119,18.4852707-69.9033119,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,27.0,0.0,TITULAR,9000136167,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000158661,158661,COLMADO SLEITER,EL MERCADO DENTRO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LA ZURZA,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5050389,-69.9095118,395 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150039559,Sin Visita,Elegible,18.5050389,-69.9095118,18.5050389-69.9095118,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,8.0,0.0,TITULAR,9000158661,,1.0,JEYSON VALDEZ,Cargar
