CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000072339,72339,COLMAOD LOS SOCIOS,EL SOL MANZ 3 EDIF C,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5441329479218,-69.9280138015747,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153012626,Ultima Aprobada,Elegible,18.54413666666667,-69.92808166666667,18.5441366666667-69.9280816666667,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,20.0,0.0,TITULAR,9000072339,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000096567,96567,BODEGA LA ESPERANZA,1RA ESQUINA 06,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTA CRUZ,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.5318584442,-69.9186019897,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017044,Sin Visita,Elegible,18.5318584442,-69.9186019897,18.5318584442-69.9186019897,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,8.0,0.0,TITULAR,9000096567,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000142281,142281,COMERCIAL LAS 3S,DR NELSON ASTACIO HERRERA NO 28 VILLA MELLA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,406,ONATI TRONCOSO,ONATI TRONCOSO,FABIEL PEÑA,FABIEL PEÑA,18.53858757,-69.91632843,406 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153024791,Sin Visita,Elegible,18.53858757,-69.91632843,18.53858757-69.91632843,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,9.0,0.0,TITULAR,9000142281,,1.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000144060,144060,MINI MARKET ARCANGEL JR4,DIANA NO 534 COLINAS DEL ARROYO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,LAS COLINAS,TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5459127426147,-69.9439697265625,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153025822,Ultima Aprobada,Elegible,18.546,-69.94397333333333,18.546-69.9439733333333,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,24.0,0.0,TITULAR,9000144060,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000011691,11691,COLMADO EL BARATON,C/ 2DA #36 GENOBEBA VILLA MELLA.,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5583114624023,-69.8951178656684,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153003242,Ultima Aprobada,Elegible,18.55829833333333,-69.89514833333332,18.5582983333333-69.8951483333333,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,33.0,0.0,TITULAR,9000011691,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014521,14521,COLMADO LOS 2 HNOS.,MANZANA 49 NO.13 PRIMAVERAL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5441281795502,-69.9101409912109,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008592,Ultima Aprobada,Elegible,18.54411540011587,-69.91016325714654,18.5441154001159-69.9101632571465,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,10.0,0.0,TITULAR,9000014521,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014683,14683,COL. ORTIZ,"C/28 NO.41,CARLOS ALVAREZ",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,324,HELDER SUERO,HELDER SUERO,FABIEL PEÑA,FABIEL PEÑA,18.556458791097,-69.9092737833659,324 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008861,Ultima Aprobada,Elegible,18.55634413333333,-69.9092109,18.5563441333333-69.9092109,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,15.0,0.0,TITULAR,9000014683,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000016091,16091,COLMADO SANTOS I,C/3RA N.561 GUARICANO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5346193313599,-69.9400033950806,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153011108,Ultima Aprobada,Elegible,18.5346279,-69.9399631,18.5346279-69.9399631,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,22.0,0.0,TITULAR,9000016091,,2.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000072334,72334,COLMADO VILLAR I,HERMANA MIRABAL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.5299577713013,-69.9081354141235,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153012621,Ultima Aprobada,Elegible,18.52996875472728,-69.90821006893626,18.5299687547273-69.9082100689363,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,6.0,0.0,TITULAR,9000072334,,1.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000081249,81249,SUPER COLMADO EL PILAR,AVE JACOBO MAJLUTA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5490191323417,-69.922352382115,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153014464,Ultima Aprobada,Elegible,18.5486508,-69.9224643,18.5486508-69.9224643,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,19.0,0.0,TITULAR,9000081249,,2.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000096995,96995,COLMADO DARIBEL,RAMON MATIAS MELLAS,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5595249176025,-69.8915771484375,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017099,Ultima Aprobada,Elegible,18.55950408828927,-69.89151161752234,18.5595040882893-69.8915116175223,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,35.0,0.0,TITULAR,9000096995,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000100080,100080,COLMADO NUEVO AMBIENTE,PRINCIPAL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SOL DE LUZ,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.53935051,-69.90229797,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017524,Sin Visita,Elegible,18.53935051,-69.90229797,18.53935051-69.90229797,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,57.0,0.0,TITULAR,9000100080,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000118795,118795,COLMADO EL CLAVO,PROGRESO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.54311943,-69.8911438,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153020434,Sin Visita,Elegible,18.54311943,-69.8911438,18.54311943-69.8911438,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,39.0,0.0,TITULAR,9000118795,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000142939,142939,CORRALITO,JACOBO MAJLUTA NO 58 VILLA HERMOSA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,406,ONATI TRONCOSO,ONATI TRONCOSO,FABIEL PEÑA,FABIEL PEÑA,18.54003143,-69.89343262,406 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153024861,Sin Visita,Elegible,18.54003143,-69.89343262,18.54003143-69.89343262,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,38.0,0.0,TITULAR,9000142939,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000012991,12991,COLMADO EL MASTER,C/26 # 27,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,364,JORVIN GOMEZ,JORVIN GOMEZ,FABIEL PEÑA,FABIEL PEÑA,18.5495281219482,-69.8623733520508,364 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153006023,Ultima Aprobada,Elegible,18.54957017,-69.86233123,18.54957017-69.86233123,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,44.0,0.0,TITULAR,9000012991,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013903,13903,SUPER BODEGA EL CABALLO,CARRT. LA VICTORIA ESQ. EL BONITO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5568226708306,-69.8941438462999,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153007453,Ultima Aprobada,Elegible,18.55682423,-69.8940643,18.55682423-69.8940643,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,32.0,0.0,TITULAR,9000013903,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014522,14522,COLMADO ENTREN TO II,C/ PRINCIPAL MANZANA 36 NO.15,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5437338352203,-69.9076509475708,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008593,Ultima Aprobada,Elegible,18.54378412,-69.90763953,18.54378412-69.90763953,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,11.0,0.0,TITULAR,9000014522,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014691,14691,COLMADO VIZCAINO,"C/RESP. 28 ESQ. DUARTE NO.14,ARQUEANOS",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,324,HELDER SUERO,HELDER SUERO,FABIEL PEÑA,FABIEL PEÑA,18.5584659576416,-69.9092407226563,324 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008871,Ultima Aprobada,Elegible,18.5617219,-69.9157641,18.5617219-69.9157641,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,17.0,0.0,TITULAR,9000014691,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000015046,15046,COLMADO LOANNY,"C/ PRINCIPAL #115, LOS GUARICANOS",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5396919250488,-69.937707901001,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153009535,Sin Visita,Elegible,18.5396919250488,-69.937707901001,18.5396919250488-69.937707901001,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,21.0,0.0,TITULAR,9000015046,,2.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000016304,16304,SUPER COL MI PROPIO ESFUERZO,AV. HERMANAS MIRABAL PLAZA MAX. GOMEZ N.103,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.53451347,-69.90357208,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153011338,Sin Visita,Elegible,18.53451347,-69.90357208,18.53451347-69.90357208,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,4.0,0.0,TITULAR,9000016304,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000100857,100857,COLMADO MANZUETA,ESQUINA 7,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTA CRUZ,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.53643417,-69.90118408,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017635,Sin Visita,Elegible,18.53643417,-69.90118408,18.53643417-69.90118408,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,3.0,0.0,TITULAR,9000100857,,1.0,JEAN LUIS,Cargar
